nrc,clave,materia,seccion,profesor,programa,edificio,aula,dia_codigo,dia_orden,inicio,fin,minutos,cruzada
25773,ICCS 254,Teoria de Control,OO3,Mejia - Palafox Juan,ICC,1CCO3,310,A,2,17:00:00,18:59:00,119,False
25773,ICCS 254,Teoria de Control,OO3,Mejia - Palafox Juan,ICC,1CCO1,003,J,4,17:00:00,18:59:00,119,False
25773,ICCS 254,Teoria de Control,OO3,Mejia - Palafox Juan,ICC,1CCO3,310,L,1,18:00:00,18:59:00,59,False
25781,ICCS 254,Teoria de Control,OO4,Mantilla - Narvaez Lilia,ICC,1CCO3,309,L,1,09:00:00,09:59:00,59,False
25781,ICCS 254,Teoria de Control,OO4,Mantilla - Narvaez Lilia,ICC,1CCO1,003,M,3,09:00:00,10:59:00,119,False
25781,ICCS 254,Teoria de Control,OO4,Mantilla - Narvaez Lilia,ICC,1CCO3,310,V,5,09:00:00,10:59:00,119,False
25784,ICCS 254,Teoria de Control,OO5,Morales - Aguilar Luis Enrique,ICC,1CCO4,203,L,1,13:00:00,13:59:00,59,False
25784,ICCS 254,Teoria de Control,OO5,Morales - Aguilar Luis Enrique,ICC,1CCO4,203,M,3,13:00:00,14:59:00,119,False
25784,ICCS 254,Teoria de Control,OO5,Morales - Aguilar Luis Enrique,ICC,1CCO3,208,V,5,13:00:00,14:59:00,119,False
25793,ICCS 254,Teoria de Control,OO6,Trinidad - Garcia Gregorio,ICC,1CCO3,309,A,2,13:00:00,14:59:00,119,False
25793,ICCS 254,Teoria de Control,OO6,Trinidad - Garcia Gregorio,ICC,1CCO1,001,J,4,13:00:00,14:59:00,119,False
25793,ICCS 254,Teoria de Control,OO6,Trinidad - Garcia Gregorio,ICC,1CCO4,201,L,1,14:00:00,14:59:00,59,False
25283,ICCS 607,Tratamiento de la Informacion,OO1,Rodriguez - Pedroza Berenice,ICC,1CCO4,102,L,1,19:00:00,19:59:00,59,False
25283,ICCS 607,Tratamiento de la Informacion,OO1,Rodriguez - Pedroza Berenice,ICC,1CCO4,102,M,3,19:00:00,20:59:00,119,False
25283,ICCS 607,Tratamiento de la Informacion,OO1,Rodriguez - Pedroza Berenice,ICC,1CCO4,102,V,5,19:00:00,20:59:00,119,False
25294,ICCS 616,Vision y Animacion por Comput.,OO1,Mendoza - Olguin Gustavo Emilio,ICC,1CCO4,103,A,2,09:00:00,10:59:00,119,False
25294,ICCS 616,Vision y Animacion por Comput.,OO1,Mendoza - Olguin Gustavo Emilio,ICC,1CCO4,308,J,4,09:00:00,10:59:00,119,False
25294,ICCS 616,Vision y Animacion por Comput.,OO1,Mendoza - Olguin Gustavo Emilio,ICC,1CCO4,103,L,1,10:00:00,10:59:00,59,False
26333,CCOS 600,Web Semantica,OO1,Tovar - Vidal Mireya,ICC,1CCO4,104,L,1,09:00:00,09:59:00,59,False
26333,CCOS 600,Web Semantica,OO1,Tovar - Vidal Mireya,ICC,1CCO4,104,M,3,09:00:00,10:59:00,119,False
26333,CCOS 600,Web Semantica,OO1,Tovar - Vidal Mireya,ICC,1CCO3,114,V,5,09:00:00,10:59:00,119,False
26376,ITIS 252,Administrac. de Bases de Datos,OO1,Elvira - Enriquez Roberto,ITI,1CCO4,104,A,2,17:00:00,18:59:00,119,False
26376,ITIS 252,Administrac. de Bases de Datos,OO1,Elvira - Enriquez Roberto,ITI,1CCO4,403,J,4,17:00:00,18:59:00,119,False
26376,ITIS 252,Administrac. de Bases de Datos,OO1,Elvira - Enriquez Roberto,ITI,1CCO4,104,L,1,18:00:00,18:59:00,59,False
26369,ITIS 252,Administrac. de Bases de Datos,OO2,Elvira - Enriquez Roberto,ITI,1CCO4,401,L,1,17:00:00,17:59:00,59,False
26369,ITIS 252,Administrac. de Bases de Datos,OO2,Elvira - Enriquez Roberto,ITI,1CCO2,207,M,3,17:00:00,18:59:00,119,False
26369,ITIS 252,Administrac. de Bases de Datos,OO2,Elvira - Enriquez Roberto,ITI,1CCO4,401,V,5,17:00:00,18:59:00,119,False
25966,IDDS 001,Administracion de Proyectos,101,Rodriguez - Pedroza Berenice,ITI,1CCO1,004,A,2,07:00:00,08:59:00,119,False
25966,IDDS 001,Administracion de Proyectos,101,Rodriguez - Pedroza Berenice,ITI,1CCO1,004,J,4,07:00:00,08:59:00,119,False
25978,IDDS 001,Administracion de Proyectos,102,Romero - Valdez Maria DEL Carmen,ITI,1CCO5,203,A,2,09:00:00,10:59:00,119,False
25978,IDDS 001,Administracion de Proyectos,102,Romero - Valdez Maria DEL Carmen,ITI,1CCO5,203,J,4,09:00:00,10:59:00,119,False
26005,IDDS 001,Administracion de Proyectos,103,Romero - Valdez Maria DEL Carmen,ITI,1CCO1,002,M,3,17:00:00,18:59:00,119,False
26005,IDDS 001,Administracion de Proyectos,103,Romero - Valdez Maria DEL Carmen,ITI,1CCO1,002,V,5,17:00:00,18:59:00,119,False
26030,IDDS 001,Administracion de Proyectos,104,Romero - Valdez Maria DEL Carmen,ITI,1CCO5,201,A,2,17:00:00,18:59:00,119,False
26030,IDDS 001,Administracion de Proyectos,104,Romero - Valdez Maria DEL Carmen,ITI,1CCO5,201,J,4,17:00:00,18:59:00,119,False
26065,IDDS 001,Administracion de Proyectos,105,Vera - Cervantes Eugenia Erica,ITI,1CCO1,001,M,3,11:00:00,12:59:00,119,False
26065,IDDS 001,Administracion de Proyectos,105,Vera - Cervantes Eugenia Erica,ITI,1CCO1,001,V,5,11:00:00,12:59:00,119,False
26082,IDDS 001,Administracion de Proyectos,106,Ambrosio - Vazquez Alma Delia,ITI,1CCO5,203,M,3,15:00:00,16:59:00,119,False
26082,IDDS 001,Administracion de Proyectos,106,Ambrosio - Vazquez Alma Delia,ITI,1CCO5,203,V,5,15:00:00,16:59:00,119,False
26104,IDDS 001,Administracion de Proyectos,108,Zenteno - Vazquez ANA Claudia,ITI,1CCO4,203,M,3,09:00:00,10:59:00,119,False
26104,IDDS 001,Administracion de Proyectos,108,Zenteno - Vazquez ANA Claudia,ITI,1CCO4,203,V,5,09:00:00,10:59:00,119,False
26119,IDDS 001,Administracion de Proyectos,109,Gonzalez - Flores Marcos,ITI,1CCO4,201,A,2,13:00:00,14:59:00,119,False
26119,IDDS 001,Administracion de Proyectos,109,Gonzalez - Flores Marcos,ITI,1CCO4,201,J,4,13:00:00,14:59:00,119,False
26125,IDDS 001,Administracion de Proyectos,110,Mendoza - Rojas Angel Omar,ITI,1CCO4,401,M,3,07:00:00,08:59:00,119,False
26125,IDDS 001,Administracion de Proyectos,110,Mendoza - Rojas Angel Omar,ITI,1CCO4,401,V,5,07:00:00,08:59:00,119,False
26552,ISTI 201,Administracion de Redes,OO1,Larios - Gomez Mariano,ITI,1CCO1,004,L,1,11:00:00,11:59:00,59,False
26552,ISTI 201,Administracion de Redes,OO1,Larios - Gomez Mariano,ITI,1CCO3,302,M,3,11:00:00,12:59:00,119,False
26552,ISTI 201,Administracion de Redes,OO1,Larios - Gomez Mariano,ITI,1CCO1,004,V,5,11:00:00,12:59:00,119,False
26416,ISTI 201,Administracion de Redes,OO2,Sanchez - Roman Guillermina,ITI,1CCO4,204,A,2,11:00:00,12:59:00,119,False
26416,ISTI 201,Administracion de Redes,OO2,Sanchez - Roman Guillermina,ITI,1CCO3,301,J,4,11:00:00,12:59:00,119,False
26416,ISTI 201,Administracion de Redes,OO2,Sanchez - Roman Guillermina,ITI,1CCO4,203,L,1,12:00:00,12:59:00,59,False
26321,ITIS 254,Admon. de Sistemas Operativos,OO1,Montalvo - Montalvo Nancy,ITI,1CCO3,109,S,6,15:00:00,15:59:00,59,False
26321,ITIS 254,Admon. de Sistemas Operativos,OO1,Montalvo - Montalvo Nancy,ITI,1CCO1,001,A,2,15:00:00,16:59:00,119,False
26321,ITIS 254,Admon. de Sistemas Operativos,OO1,Montalvo - Montalvo Nancy,ITI,1CCO3,109,J,4,15:00:00,16:59:00,119,False
26321,ITIS 254,Admon. de Sistemas Operativos,OO1,Montalvo - Montalvo Nancy,ITI,1CCO1,001,L,1,16:00:00,16:59:00,59,False
26302,ITIS 254,Admon. de Sistemas Operativos,OO2,DE LA Rosa - Flores Rafael,ITI,1CCO4,305,A,2,11:00:00,12:59:00,119,False
26302,ITIS 254,Admon. de Sistemas Operativos,OO2,DE LA Rosa - Flores Rafael,ITI,1CCO4,308,J,4,11:00:00,12:59:00,119,False
26302,ITIS 254,Admon. de Sistemas Operativos,OO2,DE LA Rosa - Flores Rafael,ITI,1CCO4,305,L,1,12:00:00,12:59:00,59,False
26302,ITIS 254,Admon. de Sistemas Operativos,OO2,DE LA Rosa - Flores Rafael,ITI,1CCO4,101,S,6,12:00:00,12:59:00,59,False
42766,ITIS 606,Aprendizaje Artificial,OO1,Acosta - Ruiz Samantha,ITI,1CCO3,109,A,2,13:00:00,14:59:00,119,False
42766,ITIS 606,Aprendizaje Artificial,OO1,Acosta - Ruiz Samantha,ITI,1CCO4,202,J,4,13:00:00,14:59:00,119,False
42766,ITIS 606,Aprendizaje Artificial,OO1,Acosta - Ruiz Samantha,ITI,1CCO3,109,L,1,14:00:00,14:59:00,59,False
24612,ITIS 611,Arquitectura de Software,OO1,Garcia - Suarez Alfredo,ITI,1CCO3,309,L,1,15:00:00,15:59:00,59,False
24612,ITIS 611,Arquitectura de Software,OO1,Garcia - Suarez Alfredo,ITI,1CCO4,304,M,3,15:00:00,16:59:00,119,False
24612,ITIS 611,Arquitectura de Software,OO1,Garcia - Suarez Alfredo,ITI,1CCO3,309,V,5,15:00:00,16:59:00,119,False
26278,ITIS 256,Computo Distribuido,OO1,Rodriguez - Bernal Fernando,ITI,1CCO4,403,L,1,19:00:00,19:59:00,59,False
26278,ITIS 256,Computo Distribuido,OO1,Rodriguez - Bernal Fernando,ITI,1CCO4,403,M,3,19:00:00,20:59:00,119,False
26278,ITIS 256,Computo Distribuido,OO1,Rodriguez - Bernal Fernando,ITI,1CCO4,403,V,5,19:00:00,20:59:00,119,False
26272,ITIS 256,Computo Distribuido,OO2,Roman - Flores Alberto,ITI,1CCO4,403,A,2,11:00:00,12:59:00,119,False
26272,ITIS 256,Computo Distribuido,OO2,Roman - Flores Alberto,ITI,1CCO4,403,J,4,11:00:00,12:59:00,119,False
26272,ITIS 256,Computo Distribuido,OO2,Roman - Flores Alberto,ITI,1CCO4,403,L,1,12:00:00,12:59:00,59,False
26263,ITIS 256,Computo Distribuido,OO3,Salazar - Martinez Hilario,ITI,1CCO4,403,A,2,13:00:00,14:59:00,119,False
26263,ITIS 256,Computo Distribuido,OO3,Salazar - Martinez Hilario,ITI,1CCO4,403,J,4,13:00:00,14:59:00,119,False
26263,ITIS 256,Computo Distribuido,OO3,Salazar - Martinez Hilario,ITI,1CCO4,403,L,1,14:00:00,14:59:00,59,False
39803,ITIS 256,Computo Distribuido,OO4,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,206,L,1,13:00:00,13:59:00,59,False
39803,ITIS 256,Computo Distribuido,OO4,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,206,M,3,13:00:00,14:59:00,119,False
39803,ITIS 256,Computo Distribuido,OO4,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,206,V,5,13:00:00,14:59:00,119,False
24661,ITIS 601,Computo Orientado a Servicios,OO1,Barrios - Gonzalez Erick,ITI,1CCO4,202,L,1,11:00:00,11:59:00,59,False
24661,ITIS 601,Computo Orientado a Servicios,OO1,Barrios - Gonzalez Erick,ITI,1CCO4,202,M,3,11:00:00,12:59:00,119,False
24661,ITIS 601,Computo Orientado a Servicios,OO1,Barrios - Gonzalez Erick,ITI,1CCO4,202,V,5,11:00:00,12:59:00,119,False
25691,ITIS 261,Control de Calidad de Software,OO1,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,203,A,2,13:00:00,14:59:00,119,False
25691,ITIS 261,Control de Calidad de Software,OO1,Mendoza - Olguin Gustavo Emilio,ITI,1CCO2,208,J,4,13:00:00,14:59:00,119,False
25691,ITIS 261,Control de Calidad de Software,OO1,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,203,L,1,14:00:00,14:59:00,59,False
25679,ITIS 261,Control de Calidad de Software,OO2,Roman - Flores Alberto,ITI,1EMA5,205,L,1,11:00:00,11:59:00,59,False
25679,ITIS 261,Control de Calidad de Software,OO2,Roman - Flores Alberto,ITI,1EMA5,205,M,3,11:00:00,12:59:00,119,False
25679,ITIS 261,Control de Calidad de Software,OO2,Roman - Flores Alberto,ITI,1EMA5,205,V,5,11:00:00,12:59:00,119,False
24645,ITIS 600,Desarrollo Basado en Modelos,OO1,Guerrero - Garcia Josefina,ITI,1CCO4,104,L,1,11:00:00,11:59:00,59,False
24645,ITIS 600,Desarrollo Basado en Modelos,OO1,Guerrero - Garcia Josefina,ITI,1CCO4,104,M,3,11:00:00,12:59:00,119,False
24645,ITIS 600,Desarrollo Basado en Modelos,OO1,Guerrero - Garcia Josefina,ITI,1CCO4,104,V,5,11:00:00,12:59:00,119,False
24592,ITIS 702,Desarrollo de Sitios Web,OO1,Mendez - Sanchez Luis Yael,ITI,1CCO1,005,A,2,09:00:00,10:59:00,119,False
24592,ITIS 702,Desarrollo de Sitios Web,OO1,Mendez - Sanchez Luis Yael,ITI,1CCO4,306,J,4,09:00:00,10:59:00,119,False
24592,ITIS 702,Desarrollo de Sitios Web,OO1,Mendez - Sanchez Luis Yael,ITI,1CCO4,306,L,1,10:00:00,10:59:00,59,False
26408,ITIS 014,Diseno de Base de Datos,OO3,Rodriguez - Bernal Fernando,ITI,1CCO4,304,L,1,17:00:00,17:59:00,59,False
26408,ITIS 014,Diseno de Base de Datos,OO3,Rodriguez - Bernal Fernando,ITI,1CCO3,104,M,3,17:00:00,18:59:00,119,False
26408,ITIS 014,Diseno de Base de Datos,OO3,Rodriguez - Bernal Fernando,ITI,1CCO4,304,V,5,17:00:00,18:59:00,119,False
26200,ITIS 259,Diseno de la Interaccion,OO1,Montalvo - Montalvo Nancy,ITI,1EMA5,205,L,1,15:00:00,15:59:00,59,False
26200,ITIS 259,Diseno de la Interaccion,OO1,Montalvo - Montalvo Nancy,ITI,1EMA5,205,M,3,15:00:00,16:59:00,119,False
26200,ITIS 259,Diseno de la Interaccion,OO1,Montalvo - Montalvo Nancy,ITI,1EMA5,205,V,5,15:00:00,16:59:00,119,False
26193,ITIS 259,Diseno de la Interaccion,OO2,Rodriguez - Perez Fernando,ITI,1EMA5,205,A,2,09:00:00,10:59:00,119,False
26193,ITIS 259,Diseno de la Interaccion,OO2,Rodriguez - Perez Fernando,ITI,1EMA5,205,J,4,09:00:00,10:59:00,119,False
26193,ITIS 259,Diseno de la Interaccion,OO2,Rodriguez - Perez Fernando,ITI,1EMA5,205,L,1,10:00:00,10:59:00,59,False
26360,ITIS 253,Fund.de la Programacion Logica,OO1,Bonfil - Barragan Erika,ITI,1CCO4,303,A,2,09:00:00,10:59:00,119,False
26360,ITIS 253,Fund.de la Programacion Logica,OO1,Bonfil - Barragan Erika,ITI,1CCO4,304,J,4,09:00:00,10:59:00,119,False
26353,ITIS 253,Fund.de la Programacion Logica,OO2,Zacarias - Flores Fernando,ITI,1CCO4,301,M,3,15:00:00,16:59:00,119,False
26353,ITIS 253,Fund.de la Programacion Logica,OO2,Zacarias - Flores Fernando,ITI,1CCO4,301,V,5,15:00:00,16:59:00,119,False
26329,ITIS 253,Fund.de la Programacion Logica,OO3,Palomino - Jimenez Carlos,ITI,1CCO4,404,A,2,11:00:00,12:59:00,119,False
26329,ITIS 253,Fund.de la Programacion Logica,OO3,Palomino - Jimenez Carlos,ITI,1CCO4,303,J,4,11:00:00,12:59:00,119,False
26439,ITIS 013,Ingenieria de Software I,OO2,Archundia - Sierra Etelvina,ITI,1CCO5,201,L,1,11:00:00,11:59:00,59,False
26439,ITIS 013,Ingenieria de Software I,OO2,Archundia - Sierra Etelvina,ITI,1CCO5,201,M,3,11:00:00,12:59:00,119,False
26439,ITIS 013,Ingenieria de Software I,OO2,Archundia - Sierra Etelvina,ITI,1CCO5,201,V,5,11:00:00,12:59:00,119,False
26547,ISTI 200,Ingenieria de Software II,OO1,DE LA Rosa - Flores Rafael,ITI,1CCO5,203,L,1,11:00:00,11:59:00,59,False
26547,ISTI 200,Ingenieria de Software II,OO1,DE LA Rosa - Flores Rafael,ITI,1CCO5,203,M,3,11:00:00,12:59:00,119,False
26547,ISTI 200,Ingenieria de Software II,OO1,DE LA Rosa - Flores Rafael,ITI,1CCO5,203,V,5,11:00:00,12:59:00,119,False
26549,ISTI 200,Ingenieria de Software II,OO2,Gonzalez - Calleros Juan Manuel,ITI,1CCO4,306,L,1,11:00:00,11:59:00,59,False
26549,ISTI 200,Ingenieria de Software II,OO2,Gonzalez - Calleros Juan Manuel,ITI,1CCO4,306,M,3,11:00:00,12:59:00,119,False
26549,ISTI 200,Ingenieria de Software II,OO2,Gonzalez - Calleros Juan Manuel,ITI,1CCO4,306,V,5,11:00:00,12:59:00,119,False
40507,ITIS 608,Int.al Computo de Alto Rendimi,OO1,Lopez - Sosa Zuriel,ITI,1CCO4,307,A,2,17:00:00,18:59:00,119,False
40507,ITIS 608,Int.al Computo de Alto Rendimi,OO1,Lopez - Sosa Zuriel,ITI,1CCO4,307,J,4,17:00:00,18:59:00,119,False
40507,ITIS 608,Int.al Computo de Alto Rendimi,OO1,Lopez - Sosa Zuriel,ITI,1CCO4,307,L,1,18:00:00,18:59:00,59,False
26389,ITIS 251,Integr.de Sistemas y Arquitect,OO1,Camacho - Tellez Hugo,ITI,1CCO2,208,A,2,13:00:00,14:59:00,119,False
26389,ITIS 251,Integr.de Sistemas y Arquitect,OO1,Camacho - Tellez Hugo,ITI,1CCO5,201,J,4,13:00:00,14:59:00,119,False
26389,ITIS 251,Integr.de Sistemas y Arquitect,OO1,Camacho - Tellez Hugo,ITI,1CCO2,208,L,1,14:00:00,14:59:00,59,False
26383,ITIS 251,Integr.de Sistemas y Arquitect,OO2,Hernandez - Ameca Jose Luis,ITI,1CCO4,206,L,1,11:00:00,11:59:00,59,False
26383,ITIS 251,Integr.de Sistemas y Arquitect,OO2,Hernandez - Ameca Jose Luis,ITI,1CCO4,206,M,3,11:00:00,12:59:00,119,False
26383,ITIS 251,Integr.de Sistemas y Arquitect,OO2,Hernandez - Ameca Jose Luis,ITI,1CCO4,206,V,5,11:00:00,12:59:00,119,False
24630,ITIS 604,Inteligencia Artificial,OO1,Bernabe - Loranca Maria Beatriz,ITI,1CCO4,307,L,1,17:00:00,17:59:00,59,False
24630,ITIS 604,Inteligencia Artificial,OO1,Bernabe - Loranca Maria Beatriz,ITI,1CCO4,307,M,3,17:00:00,18:59:00,119,False
24630,ITIS 604,Inteligencia Artificial,OO1,Bernabe - Loranca Maria Beatriz,ITI,1CCO1,005,V,5,17:00:00,18:59:00,119,False
26425,ISTI 202,Inteligencia de Negocios,OO1,Mendoza - Olguin Gustavo Emilio,ITI,1CCO3,101,A,2,15:00:00,16:59:00,119,False
26425,ISTI 202,Inteligencia de Negocios,OO1,Mendoza - Olguin Gustavo Emilio,ITI,1CCO5,201,J,4,15:00:00,16:59:00,119,False
26425,ISTI 202,Inteligencia de Negocios,OO1,Mendoza - Olguin Gustavo Emilio,ITI,1CCO5,202,L,1,16:00:00,16:59:00,59,False
26433,ISTI 202,Inteligencia de Negocios,OO2,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,403,L,1,09:00:00,09:59:00,59,False
26433,ISTI 202,Inteligencia de Negocios,OO2,Mendoza - Olguin Gustavo Emilio,ITI,1CCO5,201,M,3,09:00:00,10:59:00,119,False
26433,ISTI 202,Inteligencia de Negocios,OO2,Mendoza - Olguin Gustavo Emilio,ITI,1CCO4,304,V,5,09:00:00,10:59:00,119,False
24619,ITIS 607,Investigacion de Operaciones,OO1,Tecuanhuehue - Vera Pedro,ITI,1CCO5,201,L,1,09:00:00,09:59:00,59,False
24619,ITIS 607,Investigacion de Operaciones,OO1,Tecuanhuehue - Vera Pedro,ITI,1CCO4,404,M,3,09:00:00,10:59:00,119,False
24619,ITIS 607,Investigacion de Operaciones,OO1,Tecuanhuehue - Vera Pedro,ITI,1CCO5,201,V,5,09:00:00,10:59:00,119,False
20016,FGUS 007,Lengua Extranjera IV,101,Chavez - Heredia Claudia,ITI,1CCO1,002,M,3,09:00:00,10:59:00,119,False
20016,FGUS 007,Lengua Extranjera IV,101,Chavez - Heredia Claudia,ITI,1CCO4,102,V,5,09:00:00,10:59:00,119,False
26429,FGUS 007,Lengua Extranjera IV,102,Chavez - Heredia Claudia,ITI,1CCO4,101,M,3,07:00:00,08:59:00,119,False
26429,FGUS 007,Lengua Extranjera IV,102,Chavez - Heredia Claudia,ITI,1CCO4,101,V,5,07:00:00,08:59:00,119,False
26434,FGUS 007,Lengua Extranjera IV,103,Diaz - Garcia Elvira Claudia,ITI,1CCO1,003,M,3,11:00:00,12:59:00,119,False
26434,FGUS 007,Lengua Extranjera IV,103,Diaz - Garcia Elvira Claudia,ITI,1CCO1,005,V,5,11:00:00,12:59:00,119,False
26437,FGUS 007,Lengua Extranjera IV,104,Salazar - Perez Sergio,ITI,1CCO1,005,A,2,15:00:00,16:59:00,119,False
26437,FGUS 007,Lengua Extranjera IV,104,Salazar - Perez Sergio,ITI,1CCO1,005,J,4,15:00:00,16:59:00,119,False
26441,FGUS 007,Lengua Extranjera IV,105,Bravo - Fuentes Maria DE Lourdes,ITI,1CCO4,401,A,2,13:00:00,14:59:00,119,False
26441,FGUS 007,Lengua Extranjera IV,105,Bravo - Fuentes Maria DE Lourdes,ITI,1CCO4,401,J,4,13:00:00,14:59:00,119,False
26443,FGUS 007,Lengua Extranjera IV,106,Hernandez - Mendoza Minerva,ITI,1CCO1,004,M,3,15:00:00,16:59:00,119,False
26443,FGUS 007,Lengua Extranjera IV,106,Hernandez - Mendoza Minerva,ITI,1CCO1,004,V,5,15:00:00,16:59:00,119,False
26457,FGUS 007,Lengua Extranjera IV,107,Chavez - Heredia Claudia,ITI,1CCO4,201,A,2,07:00:00,08:59:00,119,False
26457,FGUS 007,Lengua Extranjera IV,107,Chavez - Heredia Claudia,ITI,1CCO4,201,J,4,07:00:00,08:59:00,119,False
26461,FGUS 007,Lengua Extranjera IV,108,Cruz - Lopez Maria Silvia Concepcion,ITI,1CCO4,103,M,3,09:00:00,10:59:00,119,False
26461,FGUS 007,Lengua Extranjera IV,108,Cruz - Lopez Maria Silvia Concepcion,ITI,1CCO4,103,V,5,09:00:00,10:59:00,119,False
24586,ITIS 703,Manten. de Equ. y Redes de Com,OO1,Acosta - Ruiz Samantha,ITI,1CCO3,208,L,1,15:00:00,15:59:00,59,False
24586,ITIS 703,Manten. de Equ. y Redes de Com,OO1,Acosta - Ruiz Samantha,ITI,1CCO3,208,M,3,15:00:00,16:59:00,119,False
24586,ITIS 703,Manten. de Equ. y Redes de Com,OO1,Acosta - Ruiz Samantha,ITI,1CCO4,202,V,5,15:00:00,16:59:00,119,False
26560,ITIS 012,Metodos Estadisticos,OO2,Bernabe - Loranca Maria Beatriz,ITI,1CCO4,101,A,2,15:00:00,16:59:00,119,False
26560,ITIS 012,Metodos Estadisticos,OO2,Bernabe - Loranca Maria Beatriz,ITI,1CCO4,101,J,4,15:00:00,16:59:00,119,False
26560,ITIS 012,Metodos Estadisticos,OO2,Bernabe - Loranca Maria Beatriz,ITI,1CCO4,101,L,1,16:00:00,16:59:00,59,False
26563,ITIS 012,Metodos Estadisticos,OO3,Contreras - Juarez Roberto,ITI,1CCO4,301,A,2,09:00:00,10:59:00,119,False
26563,ITIS 012,Metodos Estadisticos,OO3,Contreras - Juarez Roberto,ITI,1CCO4,301,J,4,09:00:00,10:59:00,119,False
26563,ITIS 012,Metodos Estadisticos,OO3,Contreras - Juarez Roberto,ITI,1CCO4,301,L,1,10:00:00,10:59:00,59,False
26215,ITIS 258,Mineria de Datos,OO1,Tecuanhuehue - Vera Pedro,ITI,1CCO1,003,A,2,15:00:00,16:59:00,119,False
26215,ITIS 258,Mineria de Datos,OO1,Tecuanhuehue - Vera Pedro,ITI,1CCO4,308,J,4,15:00:00,16:59:00,119,False
26215,ITIS 258,Mineria de Datos,OO1,Tecuanhuehue - Vera Pedro,ITI,1CCO4,308,L,1,16:00:00,16:59:00,59,False
26210,ITIS 258,Mineria de Datos,OO2,Martinez - Guzman Gerardo,ITI,1CCO4,308,L,1,07:00:00,07:59:00,59,False
26210,ITIS 258,Mineria de Datos,OO2,Martinez - Guzman Gerardo,ITI,1CCO4,308,M,3,07:00:00,08:59:00,119,False
26210,ITIS 258,Mineria de Datos,OO2,Martinez - Guzman Gerardo,ITI,1CCO4,308,V,5,07:00:00,08:59:00,119,False
26205,ITIS 258,Mineria de Datos,OO3,Olvera - Lopez Jose Arturo,ITI,1CCO5,201,A,2,13:00:00,14:59:00,119,False
26205,ITIS 258,Mineria de Datos,OO3,Olvera - Lopez Jose Arturo,ITI,1CCO2,207,J,4,13:00:00,14:59:00,119,False
26205,ITIS 258,Mineria de Datos,OO3,Olvera - Lopez Jose Arturo,ITI,1CCO5,201,L,1,14:00:00,14:59:00,59,False
26236,ITIS 257,Modelos de Desarrollo Web,OO1,Castillo - Avila Arlem Aleida,ITI,1CCO4,308,L,1,11:00:00,11:59:00,59,False
26236,ITIS 257,Modelos de Desarrollo Web,OO1,Castillo - Avila Arlem Aleida,ITI,1CCO4,308,M,3,11:00:00,12:59:00,119,False
26236,ITIS 257,Modelos de Desarrollo Web,OO1,Castillo - Avila Arlem Aleida,ITI,1CCO4,401,V,5,11:00:00,12:59:00,119,False
26230,ITIS 257,Modelos de Desarrollo Web,OO2,Rossainz - Lopez Mario,ITI,1CCO4,201,A,2,11:00:00,12:59:00,119,False
26230,ITIS 257,Modelos de Desarrollo Web,OO2,Rossainz - Lopez Mario,ITI,1CCO2,208,J,4,11:00:00,12:59:00,119,False
26230,ITIS 257,Modelos de Desarrollo Web,OO2,Rossainz - Lopez Mario,ITI,1CCO2,208,L,1,12:00:00,12:59:00,59,False
26222,ITIS 257,Modelos de Desarrollo Web,OO3,Mendez - Sanchez Luis Yael,ITI,1CCO4,307,A,2,13:00:00,14:59:00,119,False
26222,ITIS 257,Modelos de Desarrollo Web,OO3,Mendez - Sanchez Luis Yael,ITI,1CCO4,102,J,4,13:00:00,14:59:00,119,False
26222,ITIS 257,Modelos de Desarrollo Web,OO3,Mendez - Sanchez Luis Yael,ITI,1CCO4,102,L,1,14:00:00,14:59:00,59,False
26471,ISTI 203,Prog. de Dispositivos Moviles,OO1,Fuentes - Orozco Pablo,ITI,1CCO4,303,A,2,19:00:00,20:59:00,119,False
26471,ISTI 203,Prog. de Dispositivos Moviles,OO1,Fuentes - Orozco Pablo,ITI,1CCO4,303,J,4,19:00:00,20:59:00,119,False
26471,ISTI 203,Prog. de Dispositivos Moviles,OO1,Fuentes - Orozco Pablo,ITI,1CCO4,303,L,1,20:00:00,20:59:00,59,False
42739,ISTI 203,Prog. de Dispositivos Moviles,OO2,Bautista - Lopez Veronica Edith,ITI,1CCO4,404,A,2,09:00:00,10:59:00,119,False
42739,ISTI 203,Prog. de Dispositivos Moviles,OO2,Bautista - Lopez Veronica Edith,ITI,1CCO4,404,J,4,09:00:00,10:59:00,119,False
42739,ISTI 203,Prog. de Dispositivos Moviles,OO2,Bautista - Lopez Veronica Edith,ITI,1CCO4,404,L,1,10:00:00,10:59:00,59,False
26133,IDDS 002,Proyectos I + D I,101,Romero - Valdez Maria DEL Carmen,ITI,1CCO4,102,A,2,07:00:00,08:59:00,119,False
26133,IDDS 002,Proyectos I + D I,101,Romero - Valdez Maria DEL Carmen,ITI,1CCO4,102,J,4,07:00:00,08:59:00,119,False
